,Unnamed: 0,soldPrice,bednumber,propertyType,duration_free_not_lease,isNew,latitude,longitude,nearest_hospital_distance
21438,21438,308500,4,Detached,1,0,51.366999669310395,-2.90711309836331,0.00391449613380025
21439,21439,145000,2,Flat,0,0,51.349870453116104,-2.96989885646379,0.0007531517519330916
21440,21440,194000,3,Semi-Detached,1,0,51.35329057919461,-2.92732032519419,0.0022083547589165273
21441,21441,145000,3,Flat,0,0,51.3386185686209,-2.97996888482171,0.0012783995273248229
21442,21442,257500,2,Semi-Detached,1,0,51.3553160417581,-2.9439196372776903,0.0034729474392709136
21443,21443,209000,4,Terraced,1,0,51.3485852972643,-2.92194119075842,0.0022836436719360174
21444,21444,250000,3,Semi-Detached,1,0,51.3508101363019,-2.95402244269809,0.0022307729989084948
21445,21445,160000,3,Flat,0,0,51.33233414348349,-2.9753990000000003,0.0034109280073746653
21446,21446,150000,2,Terraced,0,0,51.3606319655622,-2.9119280665035294,0.0011613058531937243
21447,21447,122500,1,Flat,0,0,51.3544764962015,-2.9598142580392004,0.0002704205015146823
21448,21448,220000,4,Terraced,1,0,51.341472614177896,-2.96873091947342,0.000692083809651217
21449,21449,437500,4,Semi-Detached,1,0,51.323505,-2.976676,0.002428343106593557
21450,21450,200000,3,Semi-Detached,1,0,51.3648997090242,-2.9135210884672404,0.0019390623716369203
21451,21451,210000,2,Detached,1,0,51.35095284680679,-2.9352140776323505,0.004434914548486207
21452,21452,165000,3,Semi-Detached,1,0,51.355255339819,-2.93804468485857,0.006987633086076918
21453,21453,370000,4,Detached,1,0,51.369759070859295,-2.91993870274819,0.004217461284543515
21454,21454,295000,4,Terraced,1,0,51.3555306885659,-2.99193369742281,0.0020249871638563363
21455,21455,153000,4,Terraced,1,0,51.3461269136159,-2.95823265338856,0.0008116887839557669
21456,21456,160000,2,Semi-Detached,1,0,51.3460321620244,-2.927561446093549,0.002111610810156007
21457,21457,215000,3,Semi-Detached,1,0,51.355255339819,-2.93804468485857,0.006987633086076918
21458,21458,285000,3,Detached,1,0,51.3236268269851,-2.93401221594042,0.003192778478658187
21459,21459,90000,1,Flat,0,0,51.369095,-2.90369508529261,0.004685148745059141
21460,21460,189000,3,Semi-Detached,1,0,51.3516699718994,-2.93436708162371,0.00403115191636732
21461,21461,452500,5,Detached,1,0,51.3547545011061,-2.94330493223125,0.004013203141222054
21462,21462,135500,1,Flat,1,0,51.3498601563807,-2.91761587629766,0.002110516819400104
21463,21463,200000,3,Semi-Detached,1,0,51.3388899619612,-2.97977368890428,0.0010012490998363736
21464,21464,250000,4,Semi-Detached,1,0,51.36764491518189,-2.93483592456313,0.003754003129938427
21465,21465,125000,2,Flat,0,0,51.3452668219485,-2.92995813490708,0.0010444389389463213
21466,21466,580000,8,Detached,1,0,51.3375770811435,-2.97439103656828,0.003122004155579962
21467,21467,263000,4,Detached,1,0,51.366529602396795,-2.90743419439978,0.003602633169411256
21468,21468,215000,3,Semi-Detached,1,0,51.352807748710696,-2.95825717646228,0.0018397534988719552
21469,21469,428000,4,Detached,1,0,51.351435972581996,-2.96978832106122,0.0021515437579459873
21470,21470,128000,1,Terraced,1,0,51.3680271472289,-2.91259214592266,0.0015735895288866717
21471,21471,162000,2,Terraced,1,0,51.33874486614921,-2.96802738238562,0.0010987159716662096
21472,21472,178000,2,Terraced,0,0,51.335634999999996,-2.9504770000000002,0.0002798795769932905
21473,21473,180000,2,Semi-Detached,1,0,51.3665160616468,-2.92753005443013,0.0020186246711762484
21474,21474,212000,4,Terraced,1,0,51.3688853177944,-2.90861563708806,0.002418092373427646
21475,21475,147000,1,Flat,0,0,51.3557296087043,-2.9864806899135203,0.001813222565049256
21476,21476,200000,3,Semi-Detached,1,0,51.3511047676292,-2.9330775565715803,0.0026695478581257627
21477,21477,440000,6,Semi-Detached,1,0,51.3507217521196,-2.9713384505920897,0.0013992460750104068
21478,21478,147000,1,Flat,0,0,51.3557296087043,-2.9864806899135203,0.001813222565049256
21479,21479,240000,3,Detached,1,0,51.359465122556,-2.9501233503080098,0.0011441663865252403
21480,21480,315000,3,Detached,1,0,51.3591244828172,-2.93884185653342,0.007780277146039808
21481,21481,203000,2,Terraced,1,0,51.37410355707021,-2.91746847446511,0.0021520324265235135
21482,21482,200000,3,Terraced,1,0,51.3510093256991,-2.9201374418181603,0.004308471374062077
21483,21483,225000,4,Terraced,1,0,51.350798387798214,-2.92749975519263,0.0024607175701298516
21484,21484,187500,3,Semi-Detached,1,0,51.3360817498174,-2.92025476905698,0.003899805030544299
21485,21485,122000,2,Flat,0,0,51.3510404037365,-2.9719483040975696,0.0017355479040332862
21486,21486,170000,3,Terraced,1,0,51.3496165837193,-2.9723202335873298,0.0006895840604551465
21487,21487,180000,3,Semi-Detached,1,0,51.349452318669215,-2.94292319399787,0.004393202518418585
21488,21488,227500,3,Semi-Detached,1,0,51.3355066065911,-2.91906614450834,0.0034918918520547605
21489,21489,370000,3,Detached,1,0,51.368839999872506,-2.9247470435909104,0.0006905095973571285
21490,21490,150000,2,Semi-Detached,1,0,51.3415758994859,-2.9110472391289903,0.00013503398610727093
21491,21491,220000,3,Semi-Detached,1,0,51.34942848540821,-2.93917492372186,0.008086206986888923
21492,21492,227500,3,Detached,1,0,51.320716538999996,-2.95590912115206,0.0020700951476860696
21493,21493,285000,4,Detached,1,0,51.3603002748808,-2.94135065157853,0.006057699982647332
21494,21494,240000,3,Semi-Detached,1,0,51.3491662932138,-2.94716765518308,0.0002149562710198838
21495,21495,256000,3,Detached,1,0,51.3263761877441,-2.92522718942517,0.0009086366629068179
21496,21496,303000,3,Detached,1,0,51.32071782640461,-2.97753515442037,0.001554952005471698
21497,21497,145000,3,Terraced,1,0,51.3459923031189,-2.94491974790567,0.002454252187584427
21498,21498,165000,2,Terraced,1,0,51.3498601563807,-2.91761587629766,0.002110516819400104
21499,21499,308000,5,Detached,1,0,51.3683625995698,-2.90992688730425,0.0011990293751066245
21500,21500,235000,2,Flat,0,0,51.3557489570187,-2.987385869565,0.001267995501612997
21501,21501,425000,4,Semi-Detached,1,0,51.32635223470761,-2.9237053857219304,0.0009224371104466299
21502,21502,210000,3,Terraced,1,0,51.3475058955011,-2.93108037378339,0.001817399624904149
21503,21503,190000,3,Detached,1,0,51.3345780592873,-2.9727914861202,0.0010955392183157765
21504,21504,265000,2,Detached,1,0,51.371041999999996,-2.96189086030114,0.0018702560340075587
21505,21505,199000,3,Terraced,1,0,51.370087689886894,-2.91356689527192,0.002053307700273901
21506,21506,149700,3,Semi-Detached,1,0,51.356032163411996,-2.9160158583799,0.0015140910995317242
21507,21507,115500,3,Semi-Detached,0,0,51.368540163787,-2.9296826580743,0.0014129891749889237
21508,21508,265000,3,Detached,1,0,51.3615728409887,-2.92495971840167,0.0006080338194278447
21509,21509,290000,3,Semi-Detached,1,0,51.359885789944286,-2.93472100247421,0.0038988719940932885
21510,21510,235000,3,Semi-Detached,1,0,51.3326530061943,-2.89509523637109,0.00046768606911009957
21511,21511,203000,3,Semi-Detached,1,0,51.352775880985,-2.94669641289456,0.001910598789693035
21512,21512,220000,2,Detached,1,0,51.3779294061132,-2.960678406401009,0.0006176223057237512
21513,21513,166000,2,Terraced,1,0,51.37189598930939,-2.90998258386558,0.0014514840153984714
21514,21514,185000,2,Terraced,1,0,51.37189598930939,-2.90998258386558,0.0014514840153984714
21515,21515,169000,2,Semi-Detached,1,0,51.368152411954796,-2.9115172509185805,0.0005614928049070409
21516,21516,175000,4,Terraced,1,0,51.3339859634233,-2.9747885838146297,0.003128750567571208
21517,21517,225000,2,Detached,1,0,51.3516496297196,-2.93014482758506,0.0024735772184089734
21518,21518,245000,3,Semi-Detached,1,0,51.340171965022,-2.97484805315782,0.003202727295349608
21519,21519,177500,3,Terraced,1,0,51.3490668181921,-2.96813005896706,0.0011515794392874148
21520,21520,252000,3,Semi-Detached,1,0,51.3491662932138,-2.94716765518308,0.0002149562710198838
21521,21521,169950,2,Flat,1,0,51.3555877215788,-2.90572474129991,0.0053947891245208
21522,21522,348250,4,Detached,1,0,51.334759570497,-2.9134098021131702,0.001956808739383856
21523,21523,174000,2,Terraced,1,0,51.3493946943238,-2.9253462311263,0.00019734194018036682
21524,21524,365000,4,Semi-Detached,1,0,51.323338233764886,-2.97924126510109,0.0010865691560732467
21525,21525,230000,3,Terraced,1,0,51.36223158114621,-2.92807546571288,0.0025597066418617397
21526,21526,195000,3,Terraced,1,0,51.3381254716201,-2.97115825372109,0.0010524813437922716
21527,21527,130000,2,Semi-Detached,1,0,51.3370134592566,-2.9609854408110805,0.0017378992911570728
21528,21528,292000,4,Detached,1,0,51.3656687658014,-2.92551628302638,0.00020694650069633347
21529,21529,280000,3,Detached,1,0,51.320974,-2.959818,0.0011754909775291125
21530,21530,110000,2,Flat,0,0,51.34763459646521,-2.9749346484124,0.0036523382456119364
21531,21531,162500,2,Terraced,1,0,51.363230268407,-2.92002330578421,0.004143318694094104
21532,21532,245000,3,Detached,1,0,51.321138344297715,-2.96150023369389,0.0012262136934584923
21533,21533,198500,3,Semi-Detached,1,0,51.336090655023796,-2.9191208923891003,0.0036043304131003207
21534,21534,220000,3,Detached,1,0,51.365657964596394,-2.91429749144712,0.001084471935503332
21535,21535,216450,3,Terraced,1,0,51.351471000000004,-2.900287,0.0024987210914994705
21536,21536,179000,2,Terraced,1,0,51.3460321620244,-2.927561446093549,0.002111610810156007
21537,21537,250000,4,Semi-Detached,1,0,51.3462229115236,-2.9629729049623,0.001456846404563582
21538,21538,173000,3,Semi-Detached,1,0,51.357421160244506,-2.95268054098777,0.0008178797133613289
21539,21539,269950,3,Terraced,1,0,51.376027,-2.9570778046525894,0.0013632418609768025
21540,21540,95000,1,Flat,0,0,51.335159425718786,-2.97640687059496,0.0024177896237172953
21541,21541,250000,5,Semi-Detached,1,0,51.332777589770096,-2.973040453654201,0.00145901614727602
21542,21542,209500,4,Terraced,1,0,51.342582558308,-2.90994734639601,0.0013873781150358728
21543,21543,202000,3,Terraced,1,0,51.3524454899504,-2.9475224967418803,0.0021483427531799903
21544,21544,175000,2,Terraced,1,0,51.35037138102661,-2.93031997186094,0.0012415285732935676
21545,21545,105000,3,Flat,0,0,51.3330395212007,-2.96529472202182,0.000968386263516555
21546,21546,270000,3,Detached,1,0,51.355880845731,-2.9496901445601296,0.0016334023794999809
21547,21547,75000,1,Flat,0,0,51.3528279396002,-2.9872225364493503,0.0018769539297207774
21548,21548,195000,3,Terraced,1,0,51.3460321620244,-2.927561446093549,0.002111610810156007
21549,21549,180000,3,Semi-Detached,1,0,51.33874486614921,-2.96802738238562,0.0010987159716662096
21550,21550,186000,4,Semi-Detached,1,0,51.34631682933829,-2.95919862547965,0.0012201406264838437
21551,21551,328000,4,Semi-Detached,1,0,51.347589979937,-2.96947736957443,0.001735951312461791
21552,21552,195000,3,Semi-Detached,1,0,51.3499521404617,-2.922916,0.0013426829295316908
21553,21553,265000,4,Semi-Detached,1,0,51.3688853177944,-2.90861563708806,0.002418092373427646
21554,21554,161000,3,Terraced,1,0,51.3492596773159,-2.9741506664855297,0.002455351825044259
21555,21555,187500,2,Terraced,1,0,51.349193,-2.966036,0.0009800950097608619
21556,21556,200000,3,Semi-Detached,1,0,51.349902527419005,-2.9372460910158904,0.006183879442320139
21557,21557,123000,3,Semi-Detached,1,0,51.3421191296922,-2.91056987460877,0.0006127750966465385
21558,21558,150000,2,Terraced,1,0,51.3498601563807,-2.91761587629766,0.002110516819400104
21559,21559,272000,3,Detached,1,0,51.372274493598006,-2.92023335985537,0.003920103061592834
21560,21560,221000,3,Semi-Detached,1,0,51.361354999999996,-2.955606,0.0021710361229366534
21561,21561,140000,1,Terraced,1,0,51.3651319732242,-2.91256330973476,0.0017082065222452825
21562,21562,220000,3,Semi-Detached,1,0,51.365309625112,-2.89889207618266,0.0005714535574074993
21563,21563,185000,3,Semi-Detached,1,0,51.348442622914,-2.95984610164768,0.0009068483624157086
21564,21564,145000,4,Flat,0,0,51.340441834490996,-2.97699290381329,0.0018391479140835304
21565,21565,350000,4,Detached,1,0,51.3565773747805,-2.93689404797265,0.006020060259289851
21566,21566,420000,4,Semi-Detached,1,0,51.33540565499471,-2.97275158749695,0.0010561973404393144
21567,21567,185000,3,Terraced,1,0,51.323955812585794,-2.95012112375256,0.0014552889361741097
21568,21568,235000,2,Semi-Detached,1,0,51.359515224635715,-2.8979470000000003,0.0010484893324792766
21569,21569,255000,4,Semi-Detached,1,0,51.36791262803929,-2.93396510717449,0.0028758714345896684
21570,21570,167000,2,Terraced,0,0,51.353926237708905,-2.96112394391479,0.0008974520538841123
21571,21571,160000,2,Terraced,1,0,51.34498792779329,-2.96553144390312,0.0008728711829288611
21572,21572,161000,2,Terraced,1,0,51.3233483902879,-2.96720082772555,0.0010248899394506036
21573,21573,151500,2,Terraced,1,0,51.350246084123896,-2.93024563580709,0.0011827540135235172
21574,21574,200000,4,Terraced,1,0,51.3403472026972,-2.9743205809363102,0.002653704699665853
21575,21575,511000,4,Detached,1,0,51.3317536268937,-2.97722444209112,0.0016478583488387802
21576,21576,287000,3,Detached,1,0,51.32635223470761,-2.9237053857219304,0.0009224371104466299
21577,21577,231000,2,Detached,1,0,51.3204118835678,-2.9568786044794,0.00107354848191089
21578,21578,218500,2,Detached,1,0,51.3516496297196,-2.93014482758506,0.0024735772184089734
21579,21579,265000,2,Detached,1,0,51.3536654680856,-2.9501038656869705,0.001085577989009126
21580,21580,190000,3,Semi-Detached,1,0,51.3502752592118,-2.9600567198581,0.0009520040772663431
21581,21581,310000,4,Detached,1,0,51.356005495904704,-2.90402398291759,0.005211716166181026
21582,21582,147500,1,Terraced,1,0,51.368152411954796,-2.9115172509185805,0.0005614928049070409
21583,21583,171000,2,Terraced,1,0,51.34799492058099,-2.93064516310865,0.0013712457988182374
21584,21584,249950,3,Terraced,1,0,51.3378484947198,-2.97202809816499,0.0013463608303912488
21585,21585,142500,2,Flat,0,0,51.3452497332201,-2.93097720679915,0.00020560180145657667
21586,21586,315000,4,Semi-Detached,1,0,51.3335064947606,-2.9806779999999997,0.0020998936131690427
21587,21587,205000,3,Detached,1,0,51.3532665522308,-2.93034990610213,0.0014624982835452264
21588,21588,208000,4,Semi-Detached,1,0,51.3544374677178,-2.9255627396333,0.00014984921383521204
21589,21589,280000,4,Detached,1,0,51.34658474790921,-2.9450468036948503,0.0025334555810714336
21590,21590,485000,4,Detached,1,0,51.376027,-2.9570778046525894,0.0013632418609768025
21591,21591,200000,3,Semi-Detached,1,0,51.364338480902006,-2.92431161463053,0.00021615324907823554
21592,21592,162500,2,Terraced,1,0,51.3732455192634,-2.911043751870169,0.0001653463881520416
21593,21593,83000,1,Flat,0,0,51.369095,-2.90369508529261,0.004685148745059141
21594,21594,162500,2,Flat,0,0,51.3623607128456,-2.9011755504361703,0.0021702801425264305
21595,21595,285000,4,Detached,1,0,51.3667687527509,-2.90906213476127,0.0019968565527857854
21596,21596,530000,4,Detached,1,0,51.324554,-2.937389,0.006343417126876426
21597,21597,307500,3,Detached,1,0,51.354441922395495,-2.96729556527833,0.0003211733657122446
21598,21598,205000,3,Semi-Detached,1,0,51.3478965559741,-2.9726284318743903,0.0017043156358130052
21599,21599,295000,3,Semi-Detached,1,0,51.325242544567786,-2.9354945740391,0.004405525740831042
21600,21600,188000,3,Semi-Detached,1,0,51.365939156039495,-2.91513623120239,0.00023269191841141074
21601,21601,245000,3,Terraced,1,0,51.325800072316504,-2.935677,0.004596166718458096
21602,21602,163000,3,Terraced,1,0,51.36511652232939,-2.9179926692093097,0.0025341277128376923
21603,21603,120000,1,Terraced,1,0,51.3483370424076,-2.97480596971465,0.0032624685619106917
21604,21604,219000,3,Semi-Detached,1,0,51.3649906474488,-2.9145427535347497,0.00108003316382564
21605,21605,132000,1,Flat,0,0,51.3544764962015,-2.9598142580392004,0.0002704205015146823
21606,21606,535000,4,Detached,1,0,51.3325038948238,-2.9097764653227203,0.0012828129196160835
21607,21607,242500,3,Terraced,1,0,51.3374692289876,-2.972336,0.001801522604076263
21608,21608,218000,0,Flat,0,0,51.3386185686209,-2.97996888482171,0.0012783995273248229
21609,21609,305000,3,Detached,1,0,51.362172438517504,-2.93663479175904,0.005555237264651313
21610,21610,381500,3,Detached,1,0,51.32540256347771,-2.92440389069931,0.00031909565686634835
21611,21611,197000,3,Semi-Detached,1,0,51.353097650468996,-2.91756568725026,0.0024843788852644167
21612,21612,390000,5,Detached,1,0,51.359886140147296,-2.93917340955113,0.008207609847638145
21613,21613,262500,4,Semi-Detached,1,0,51.34331454068979,-2.9106366431142003,0.00042206804987632274
21614,21614,150000,1,Flat,0,0,51.3557296087043,-2.9864806899135203,0.001813222565049256
21615,21615,315000,3,Detached,1,0,51.362091322572795,-2.9344068299640296,0.0033428811266421276
21616,21616,128000,2,Flat,0,0,51.333059000000006,-2.951607,0.0011340396464780053
21617,21617,227500,4,Terraced,1,0,51.3493946943238,-2.9253462311263,0.00019734194018036682
21618,21618,283500,3,Detached,1,0,51.336317,-2.89816433699284,0.0008919812118179918
21619,21619,190000,3,Semi-Detached,1,0,51.3580201067283,-2.9497918434332595,0.000904120136456889
21620,21620,238100,3,Terraced,1,0,51.349667266763106,-2.93405350655446,0.0029839993627401784
21621,21621,222000,5,Terraced,1,0,51.3514822823705,-2.921740871589241,0.003199640126655538
21622,21622,225000,3,Terraced,1,0,51.3670513532777,-2.90158367440844,0.0025750610450998353
21623,21623,365000,3,Detached,1,0,51.32460803046761,-2.98008635686488,0.0014530931091605427
21624,21624,199000,3,Semi-Detached,1,0,51.3568992337971,-2.95051546220014,0.0012850884015654322
21625,21625,221000,3,Semi-Detached,1,0,51.3464919970429,-2.95867102239838,0.0013690308051555842
21626,21626,320000,4,Detached,1,0,51.3485332208794,-2.922844763462109,0.0014851249248109823
21627,21627,230000,2,Semi-Detached,1,0,51.338018,-2.901163,0.0024340372485721976
21628,21628,212000,3,Semi-Detached,1,0,51.364338480902006,-2.92431161463053,0.00021615324907823554
21629,21629,211000,3,Terraced,1,0,51.349667266763106,-2.93405350655446,0.0029839993627401784
21630,21630,210000,3,Semi-Detached,1,0,51.3462545736599,-2.9613080012266897,0.0009061897085755947
21631,21631,170000,3,Semi-Detached,1,0,51.3275258845763,-2.96657111050201,0.0005975968467440498
21632,21632,140000,2,Semi-Detached,0,0,51.32321920501761,-2.95224421798687,0.0008848200330125786
21633,21633,182500,2,Terraced,1,0,51.349158893635,-2.93127183715181,0.0002455673812430395
21634,21634,179995,2,Flat,0,0,51.3492253754217,-2.9652615466324503,0.00047753024753299165
21635,21635,175000,2,Flat,0,0,51.353801000000004,-2.986037,0.0020078111857091633
21636,21636,110000,2,Flat,0,0,51.3456663935791,-2.92946369041463,0.0015363495821156309
21637,21637,137500,2,Flat,0,0,51.3515641505024,-2.97816291485564,0.0023317944591972647
21638,21638,334000,4,Detached,1,0,51.354466557612,-2.90419473546901,0.005186116526491566
21639,21639,220000,3,Semi-Detached,1,0,51.3265212197849,-2.9296218653663497,0.0016919467685255344
21640,21640,260000,3,Detached,1,0,51.3622152568309,-2.95471908151183,0.0023771292969070675
21641,21641,215000,3,Detached,1,0,51.3588473417598,-2.94646254947766,0.0009329540753974687
21642,21642,205000,3,Semi-Detached,1,0,51.349895395215796,-2.932793,0.001797101245035814
21643,21643,180000,2,Terraced,1,0,51.3727420458333,-2.914496101980549,0.0008792426319162764
21644,21644,425000,4,Detached,1,0,51.3696003679041,-2.92752056252779,0.00205545214214228
21645,21645,157500,2,Flat,0,0,51.3356206890839,-2.90169928780822,0.0026950510745343565
21646,21646,248000,3,Detached,1,0,51.3636556062741,-2.92765898114897,0.0022197423559834227
21647,21647,260000,3,Detached,1,0,51.3622152568309,-2.95471908151183,0.0023771292969070675
21648,21648,157500,2,Flat,0,0,51.3356206890839,-2.90169928780822,0.0026950510745343565
21649,21649,270000,2,Detached,1,0,51.3486136432319,-2.94656753591015,0.0010303060462272915
21650,21650,240000,5,Semi-Detached,1,0,51.34799492058099,-2.93064516310865,0.0013712457988182374
21651,21651,180000,2,Terraced,1,0,51.352901593050795,-2.9069494530457205,0.004409311867250526
21652,21652,200000,3,Semi-Detached,1,0,51.3350472290287,-2.91226713682899,0.0013041232781498039
21653,21653,365000,5,Semi-Detached,1,0,51.347004571156596,-2.9683599999999997,0.0018557383459966088
21654,21654,225000,3,Semi-Detached,1,0,51.3328968965889,-2.9694974985002704,0.0006961169955839497
21655,21655,260000,3,Detached,1,0,51.3574585891456,-2.92444597429123,0.0007931077034116753
21656,21656,240000,2,Semi-Detached,1,0,51.35718899808301,-2.93911823640216,0.008088954367610778
21657,21657,289000,4,Detached,1,0,51.3510093256991,-2.9201374418181603,0.004308471374062077
21658,21658,192500,2,Terraced,1,0,51.370706647369296,-2.92064726396581,0.003815739175887753
21659,21659,185000,4,Semi-Detached,1,0,51.332688732537896,-2.96202897169509,0.000561445443294661
21660,21660,340000,4,Detached,1,0,51.36764491518189,-2.93483592456313,0.003754003129938427
21661,21661,239000,3,Detached,1,0,51.36996778478379,-2.905088,0.0060022293700464965
21662,21662,133000,1,Terraced,1,0,51.3471143750196,-2.9451582115445096,0.0027207619810281805
21663,21663,345000,4,Detached,1,0,51.3283802590062,-2.90349446563379,0.004506645505145346
21664,21664,192000,2,Semi-Detached,1,0,51.370574447206295,-2.91571710528582,0.0014940217336452586
21665,21665,195000,3,Detached,1,0,51.3595325290524,-2.9216599999999997,0.0026645815958655098
21666,21666,210500,3,Semi-Detached,1,0,51.349270076305,-2.96310859332346,0.0011112971148432294
21667,21667,255000,4,Terraced,1,0,51.3516437673918,-2.982616223996,0.0024920282420965076
21668,21668,126000,2,Semi-Detached,1,0,51.340899372840795,-2.91132095487738,0.00033579013595691395
21669,21669,210000,2,Semi-Detached,1,0,51.3603496277706,-2.9146944599097098,0.001211912739013978
21670,21670,234000,3,Detached,1,0,51.3732812361124,-2.91913294277138,0.0035637718024919157
21671,21671,165500,2,Terraced,1,0,51.3369101752563,-2.9580830000000002,0.0014963877874050926
21672,21672,239500,6,Flat,0,0,51.352904195018,-2.97705698540358,0.0024260731383293575
21673,21673,318500,5,Detached,1,0,51.364661223933496,-2.902227,0.0032390376689202032
21674,21674,168000,3,Terraced,1,0,51.347747819658096,-2.9732139935827404,0.002187678384449406
21675,21675,156000,2,Terraced,1,0,51.363230268407,-2.92002330578421,0.004143318694094104
21676,21676,215000,4,Detached,1,0,51.3591952635847,-2.92542885970497,0.0007351789641801692
21677,21677,305000,3,Detached,1,0,51.368024645818004,-2.96233853237296,0.0006204345366927993
21678,21678,362000,4,Semi-Detached,1,0,51.3521558309228,-2.9610007276743,0.0025364471803640517
21679,21679,190000,2,Semi-Detached,1,0,51.340899372840795,-2.91132095487738,0.00033579013595691395
21680,21680,210000,3,Flat,0,0,51.353067804728695,-2.97576802304788,0.0033967075258014377
21681,21681,121950,1,Flat,1,0,51.349000205370395,-2.9685737901104803,0.0008697683875615515
21682,21682,190000,3,Semi-Detached,1,0,51.3332171653409,-2.91517342060012,0.0010237651880339426
21683,21683,121950,2,Flat,0,0,51.349000205370395,-2.9685737901104803,0.0008697683875615515
21684,21684,160000,2,Semi-Detached,1,0,51.3467839038261,-2.94041310964311,0.007028138761986348
21685,21685,227000,4,Terraced,1,0,51.33949606180581,-2.9706991141709302,0.0007665559029631553
21686,21686,260000,2,Semi-Detached,1,0,51.351526610700596,-2.94550750051687,0.0028495523117189328
21687,21687,224000,3,Terraced,1,0,51.356005495904704,-2.90402398291759,0.005211716166181026
21688,21688,292500,4,Detached,1,0,51.334271863432896,-2.9483825770816,0.00019032705042463198
21689,21689,242500,3,Detached,1,0,51.3585936497445,-2.95335116966962,0.0009997730429214431
21690,21690,285000,3,Semi-Detached,1,0,51.3313885231255,-2.96922166361101,0.0008373811149537231
21691,21691,142000,3,Terraced,1,0,51.3520958639388,-2.92943585933419,0.0029310001708275596
21692,21692,221000,3,Semi-Detached,1,0,51.3283802590062,-2.90349446563379,0.004506645505145346
21693,21693,167500,2,Terraced,1,0,51.352303000000006,-2.901983,0.0037471114063814624
21694,21694,70000,1,Flat,0,0,51.3528279396002,-2.9872225364493503,0.0018769539297207774
21695,21695,150000,2,Terraced,1,0,51.3421191296922,-2.91056987460877,0.0006127750966465385
21696,21696,205000,2,Semi-Detached,1,0,51.3231019684754,-2.9511798080459903,0.0009080827426863233
21697,21697,212000,3,Semi-Detached,1,0,51.3675708800797,-2.92034015530801,0.0037749749898025172
21698,21698,180000,2,Terraced,1,0,51.3457428805076,-2.9334137303507,0.002342068169947789
21699,21699,244500,4,Terraced,1,0,51.3368614752576,-2.9685188513331,0.001658050434585424
21700,21700,450000,3,Detached,1,0,51.35992575363,-2.95319211874179,0.0016605645660957224
21701,21701,222500,3,Semi-Detached,1,0,51.3494103199421,-2.93357442365342,0.002486546519018038
21702,21702,180000,3,Terraced,1,0,51.3495836014378,-2.9719605505174704,0.00037105906064508257
21703,21703,220000,3,Semi-Detached,1,0,51.355000133947286,-2.93735014055792,0.006274570938878978
21704,21704,148500,1,Terraced,1,0,51.3530123522871,-2.90774146290407,0.0036404329924717596
21705,21705,147000,3,Terraced,1,0,51.34993651774429,-2.97601739956934,0.0028568825075075788
21706,21706,245000,3,Detached,1,0,51.3192777360203,-2.9657806463028,0.0010608109364001587
21707,21707,160000,4,Terraced,1,0,51.3524949694899,-2.92672984798278,0.0024087610789266076
21708,21708,175000,2,Terraced,1,0,51.3661551195893,-2.91050079715097,0.0005313838227626138
21709,21709,187500,3,Terraced,1,0,51.323955812585794,-2.95012112375256,0.0014552889361741097
21710,21710,111000,2,Flat,0,0,51.3456663935791,-2.92946369041463,0.0015363495821156309
21711,21711,225000,3,Terraced,1,0,51.3485890628385,-2.9248848686851203,0.0009775021666051998
21712,21712,157000,2,Terraced,1,0,51.3467839038261,-2.94041310964311,0.007028138761986348
21713,21713,232500,3,Semi-Detached,1,0,51.354107403175,-2.922484,0.0016869536117697888
21714,21714,220000,3,Semi-Detached,1,0,51.325717042444495,-2.93462876532678,0.0035448690695597963
21715,21715,188500,3,Terraced,1,0,51.323434682017,-2.94896225627253,0.0012461439684426795
21716,21716,140000,2,Flat,0,0,51.3341810383819,-2.97727606469845,0.0015570377470570187
21717,21717,355000,3,Terraced,1,0,51.3339008746408,-2.98388752988951,0.0006674965018167335
21718,21718,269950,2,Semi-Detached,1,0,51.3330758875667,-2.9194337993342696,0.003954843292898114
21719,21719,204000,3,Semi-Detached,1,0,51.3336578249392,-2.9117084413661005,0.0010545770049294732
21720,21720,261000,3,Semi-Detached,1,0,51.3524454899504,-2.9475224967418803,0.0021483427531799903
21721,21721,230000,3,Semi-Detached,1,0,51.3334154143821,-2.89769385618832,0.0010464765898785088
21722,21722,192500,2,Flat,0,0,51.3328173755546,-2.97797912544691,0.001027017020147975
21723,21723,300000,4,Detached,1,0,51.335754666190795,-2.9473796188715498,0.0003160434023118487
21724,21724,210000,3,Semi-Detached,1,0,51.364338480902006,-2.92431161463053,0.00021615324907823554
21725,21725,255000,3,Semi-Detached,1,0,51.323714,-2.930053,0.0016589366509298024
21726,21726,175000,2,Terraced,1,0,51.3727420458333,-2.914496101980549,0.0008792426319162764
21727,21727,118000,2,Flat,0,0,51.3369101752563,-2.9580830000000002,0.0014963877874050926
21728,21728,188000,2,Terraced,1,0,51.36791262803929,-2.93396510717449,0.0028758714345896684
21729,21729,142500,1,Flat,0,0,51.3524946998466,-2.97006916548719,0.002199364476632363
21730,21730,210000,5,Semi-Detached,1,0,51.3673952815007,-2.9255080042782,0.000262128259953452
21731,21731,243750,3,Detached,1,0,51.366529602396795,-2.90743419439978,0.003602633169411256
21732,21732,157000,2,Flat,0,0,51.3635773481411,-2.89745,0.0007611515837481244
